444,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#141.529#141.972
445,же,же,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#141.972#142.415
446,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#142.415#142.858
447,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#142.858#143.301
448,карикатура,карикатура,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#143.301#143.744
449,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#143.744#144.187
450,[нрзб],[нрзб],Х,_,_,_,_,_,@vev1984f-word#@vev1984f#144.187#144.63
451,отвечаешь,отвечать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#144.63#145.073
452,сама,сам,DET,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#145.073#145.516
453,на,на,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#145.516#145.959
454,свой,свой,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#145.959#146.402
455,вопрос,вопрос,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#146.402#146.845
456,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#147.646#147.881
457,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#147.881#148.116
458,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#148.116#148.351
459,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#148.351#148.586
460,люди,люди,NOUN,_,Animacy=Anim|Case=Nom|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#148.586#148.821
461,вдруг,вдруг,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#148.821#149.056
462,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#149.056#149.291
463,какой-то,какой-то,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#149.291#149.526
464,момент,момент,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#149.526#149.761
465,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#149.761#149.996
466,э,э,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#149.996#150.231
467,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#150.231#150.466
468,же,же,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#150.466#150.701
469,понимают,понимать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#150.701#150.936
470,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#150.936#151.171
471,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#151.171#151.406
472,так,так,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#151.406#151.641
473,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#151.641#151.876
474,выглядят,выглядеть,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#151.876#152.111
475,люди,человек,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#152.111#152.346
476,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#152.346#152.581
477,так,так,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#152.581#152.816
478,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#152.816#153.051
479,говорят,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#153.051#153.286
480,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#153.286#153.521
481,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#153.521#153.756
482,так,так,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#153.756#153.991
483,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#153.991#154.226
484,делают,делать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#154.226#154.461
485,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#155.253#155.413
486,том,тот,PRON,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#155.413#155.573
487,или,или,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#155.573#155.733
488,ином,иной,ADJ,_,Case=Loc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#155.733#155.893
489,месте,место,NOUN,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#155.893#156.053
490,поэтому,поэтому,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#156.755#157.096
491,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#157.096#157.437
492,сама,сам,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#157.437#157.778
493,верующий,веровать,ADJ,_,Case=Nom|Degree=Pos|Gender=Mas|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#157.778#158.119
494,человек,человек,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#158.119#158.46
495,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#158.46#158.801
496,но,но,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#158.801#159.142
497,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#159.142#159.483
498,редко,редко,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#159.483#159.824
499,хожу,ходить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#159.824#160.165
500,к,к,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#160.165#160.506
501,сожалению,сожаление,NOUN,_,Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#160.506#160.847
502,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#160.847#161.188
503,церковь,церковь,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#161.188#161.529
504,но,но,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#161.529#161.87
505,я,я,PRON,_,Case=Nom|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#161.87#162.211
506,была,быть,AUX,_,Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#162.211#162.552
507,несколько,несколько,NUM,_,Case=Acc,_,_,_,@vev1984f-word#@vev1984f#162.552#162.893
508,раз,раз,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#162.893#163.234
509,свидетелем,свидетель,NOUN,_,Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#163.234#163.575
510,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#163.575#163.916
511,таких,такой,DET,_,Case=Gen|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#163.916#164.257
512,историй,история,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#164.257#164.598
513,тоже,тоже,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#164.598#164.955
514,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#165.588#165.858
515,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#165.858#166.128
516,почему,почему,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#166.128#166.398
517,особенно,особенно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#166.398#166.668
518,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#166.668#166.938
519,нравится,нравиться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=pass,_,_,_,@vev1984f-word#@vev1984f#166.938#167.208
520,играть,играть,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#167.208#167.478
521,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#167.478#167.748
522,этом,этот,DET,_,Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#167.748#168.018
523,номере,номер,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#168.018#168.294
524,собирают,собирать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#171.95#172.291
525,там,там,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#172.291#172.632
526,какие-то,какой-то,DET,_,Case=Acc|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#172.632#172.973
527,петиции,петиция,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#172.973#173.314
528,подписи,подпись,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#173.314#173.655
529,[нрзб],[нрзб],Х,_,_,_,_,_,@vev1984f-word#@vev1984f#173.655#173.996
530,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#173.996#174.337
531,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#174.337#174.678
532,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#174.678#175.019
533,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#175.019#175.36
534,какой-то,какой-то,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#175.36#175.701
535,там,там,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#175.701#176.042
536,какой-то,какой-то,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#176.042#176.383
537,звоночек,звоночек,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#176.383#176.724
538,сверху,сверху,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#176.724#177.065
539,идет,идти,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#177.065#177.406
540,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#177.406#177.747
541,говорят,говорить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#177.747#178.088
542,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#178.088#178.429
543,возможно,возможный,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#178.429#178.77
544,возможно,возможный,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#178.77#179.111
545,будут,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#179.111#179.452
546,проблемы,проблема,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#179.452#179.793
547,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#179.793#180.134
548,факт,факт,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#180.134#180.475
549,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#180.475#180.816
550,их,они,PRON,_,Case=Acc|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#180.816#181.157
551,стараемся,стараться,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@vev1984f-word#@vev1984f#181.157#181.498
552,решить,решить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#181.498#181.839
553,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#181.839#182.18
554,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#182.18#182.521
555,как,как,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#182.521#182.862
556,бы,бы,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#182.862#183.203
557,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#183.203#183.547
558,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#187.436#187.804
559,потом,потом,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#187.804#188.172
560,еще,еще,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#188.172#188.54
561,один,один,DET,_,Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#188.54#188.908
562,ра...,раз,NOUN,_,Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#188.908#189.276
563,[смеется],[смеется],PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#189.276#189.644
564,проблемы,проблема,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#189.644#190.012
565,проблемы,проблема,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#190.012#190.38
566,же,же,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#190.38#190.748
567,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#190.748#191.116
568,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#191.116#191.484
569,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#191.484#191.852
570,еще,еще,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#191.852#192.22
571,один,один,NUM,_,Animacy=Inan|Case=Acc|Gender=Masc,_,_,_,@vev1984f-word#@vev1984f#192.22#192.588
572,номер,номер,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#192.588#192.956
573,написали,писать,VERB,_,Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#192.956#193.324
574,опять,опять,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#193.324#193.692
575,же,же,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#193.692#194.06
576,таки,таки,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#194.06#194.428
577,про,про,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#194.428#194.796
578,этот,этот,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#194.796#195.164
579,пласт,пласт,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#195.164#195.532
580,людей,люди,NOUN,_,Animacy=Anim|Case=Gen|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#195.532#195.912
581,а,а,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#197.255#197.623
582,знаешь,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#197.623#197.991
583,как,как,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#197.991#198.359
584,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#198.359#198.727
585,берется,браться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=pass,_,_,_,@vev1984f-word#@vev1984f#198.727#199.095
586,такая,такой,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#199.095#199.463
587,острая,острый,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#199.463#199.831
588,тема,тема,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#199.831#200.199
589,о,о,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#200.199#200.567
590,которой,который,PRON,_,Case=Loc,_,_,_,@vev1984f-word#@vev1984f#200.567#200.935
591,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#200.935#201.303
592,может,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#201.303#201.671
593,отчасти,отчасти,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#201.671#202.039
594,кого-то,кто-то,PRON,_,Case=Acc,_,_,_,@vev1984f-word#@vev1984f#202.039#202.407
595,задеть,задеть,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#202.407#202.775
596,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#202.775#203.143
597,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#203.143#203.511
598,ты,ты,PRON,_,Case=Nom|Number=Sing|Person=2,_,_,_,@vev1984f-word#@vev1984f#203.511#203.879
599,шутишь,шутить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#203.879#204.247
600,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#204.247#204.615
601,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#204.615#204.983
602,такую,такой,DET,_,Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#204.983#205.351
603,тему,тема,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#205.351#205.719
604,то,то,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#205.719#206.087
605,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#206.087#206.455
606,вероятность,вероятность,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#206.455#206.823
607,того,то,PRON,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#206.823#207.191
608,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#207.191#207.559
609,будет,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#207.559#207.927
610,большой,большой,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#207.927#208.295
611,грандиозный,грандиозный,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#208.295#208.663
612,скандал,скандал,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#208.663#209.031
613,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#209.031#209.399
614,кажется,казаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=pass,_,_,_,@vev1984f-word#@vev1984f#209.399#209.767
615,чуть,чуть,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#209.767#210.135
616,меньше,мало,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#210.135#210.503
617,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#210.503#210.871
618,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#210.871#211.239
619,будет,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#211.239#211.607
620,очень,очень,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#211.607#211.975
621,смешно,смешной,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#211.975#212.357
622,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#213.264#213.553
623,знаешь,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#213.553#213.842
624,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#213.842#214.131
625,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#214.131#214.42
626,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#214.42#214.709
627,будет,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#214.709#214.998
628,прям,прям,ADV,_,Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#214.998#215.287
629,оправданно,оправданно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#215.287#215.576
630,смешно,смешной,ADJ,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#215.576#215.865
631,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#215.865#216.154
632,тогда,тогда,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#216.154#216.443
633,окей,окей,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#216.443#216.735
634,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#217.361#217.667
635,даже,даже,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#217.667#217.973
636,кажется,казаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=poss,_,_,_,@vev1984f-word#@vev1984f#217.973#218.279
637,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#218.279#218.585
638,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#218.585#218.891
639,убедить,убедить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#218.891#219.2
640,эээ...,эээ,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#219.795#220.215
641,наверняка,наверняка,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#221.466#221.818
642,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#221.818#222.17
643,человек,человек,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#222.17#222.522
644,знаешь,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#222.522#222.874
645,матка,матка,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#222.874#223.226
646,цензуры,цензура,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#223.226#223.581
647,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#224.48#224.742
648,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#224.742#225.004
649,рамках,рамка,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#225.004#225.266
650,определенного,определенный,ADJ,_,Case=Gen|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#225.266#225.528
651,номера,номер,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#225.528#225.79
652,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#225.79#226.052
653,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#226.052#226.314
654,прям,прям,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#226.314#226.576
655,без,без,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#226.576#226.838
656,мата,мат,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#226.838#227.1
657,никуда,никуда,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#227.1#227.362
658,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#227.362#227.624
659,кажется,казаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=poss,_,_,_,@vev1984f-word#@vev1984f#227.624#227.886
660,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#227.886#228.148
661,ему,он,PRON,_,Case=Dat|Gender=Masc|Number=Sing|Person=3,_,_,_,@vev1984f-word#@vev1984f#228.148#228.41
